text_index,emotion,polarity,subjectivity,text
1201,sadness,-0.625,0.6,Poor quality control! Avoid this product!
1202,neutral,0.0,0.0,Product meets minimum requirements.
1203,joy,0.6875,0.75,I love this product! It's amazing! 😍
1204,sadness,-0.625,0.6,Poor quality control! Avoid this product!
1205,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
1206,joy,0.90625,0.875,Great value for money! Very satisfied!
1207,joy,0.5,0.9,Fantastic experience with customer support!
1208,joy,0.5,0.35,Absolutely love it! Worth every penny!
1209,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
1210,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
1211,joy,0.90625,0.875,Great value for money! Very satisfied!
1212,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
1213,neutral,0.0,0.0,Product meets minimum requirements.
1214,neutral,-0.075,0.19999999999999998,Average experience overall.
1215,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
1216,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
1217,joy,0.5,0.5,"It works as described, nothing more."
1218,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
1219,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
1220,joy,0.5,0.5,"It works as described, nothing more."
1221,sadness,-0.6375,0.6333333333333333,Poor quality and bad customer service!
1222,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
1223,joy,0.6875,0.75,I love this product! It's amazing! 😍
1224,joy,0.7500000000000001,0.9,Exceeded my expectations! Amazing product!
1225,sadness,-0.8125,0.78,Very poor quality! Not recommended at all!
1226,neutral,-0.075,0.19999999999999998,Average experience overall.
1227,neutral,-0.075,0.2,Complete waste of time and money! 😤
1228,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
1229,joy,0.6875,0.75,I love this product! It's amazing! 😍
1230,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
1231,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
1232,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
1233,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
1234,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
1235,sadness,-0.5625,0.30000000000000004,Broken after one week! Useless product!
1236,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
1237,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
1238,joy,0.9,0.875,Great service and excellent quality! 👏
1239,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
1240,neutral,-0.075,0.19999999999999998,Average experience overall.
1241,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
1242,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
1243,joy,0.7500000000000001,0.9,Exceeded my expectations! Amazing product!
1244,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
1245,joy,0.4285714285714286,0.5357142857142857,"The product is okay, nothing special."
1246,sadness,-0.8125,0.78,Very poor quality! Not recommended at all!
1247,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
1248,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
1249,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
1250,joy,0.5,0.5,"It works as described, nothing more."
1251,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
1252,joy,0.9,0.875,Great service and excellent quality! 👏
1253,joy,0.5,0.9,Fantastic experience with customer support!
1254,sadness,-0.8125,0.78,Very poor quality! Not recommended at all!
1255,joy,0.5,0.5,"It works as described, nothing more."
1256,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
1257,sadness,-0.6375,0.6333333333333333,Poor quality and bad customer service!
1258,neutral,-0.075,0.19999999999999998,Average experience overall.
1259,joy,0.9,0.875,Great service and excellent quality! 👏
1260,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
1261,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
1262,sadness,-0.625,0.6,Poor quality control! Avoid this product!
1263,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
1264,joy,0.90625,0.875,Great value for money! Very satisfied!
1265,sadness,-0.6375,0.6333333333333333,Poor quality and bad customer service!
1266,neutral,0.0,0.125,Functionality is basic but sufficient.
1267,sadness,-0.59375,0.5375000000000001,Not worth the price! Very disappointed!
1268,neutral,0.0,0.0,Product meets minimum requirements.
1269,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
1270,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
1271,sadness,-0.6375,0.6333333333333333,Poor quality and bad customer service!
1272,sadness,-0.59375,0.5375000000000001,Not worth the price! Very disappointed!
1273,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
1274,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
1275,sadness,-0.625,0.6,Poor quality control! Avoid this product!
1276,sadness,-0.6375,0.6333333333333333,Poor quality and bad customer service!
1277,neutral,-0.075,0.19999999999999998,Average experience overall.
1278,sadness,-0.625,0.6,Poor quality control! Avoid this product!
1279,joy,0.6875,0.75,I love this product! It's amazing! 😍
1280,joy,0.5,0.9,Fantastic experience with customer support!
1281,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
1282,joy,0.7083333333333334,0.75,Nothing impressive but works fine.
1283,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
1284,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
1285,sadness,-0.59375,0.5375000000000001,Not worth the price! Very disappointed!
1286,sadness,-0.625,0.6,Poor quality control! Avoid this product!
1287,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
1288,joy,0.9,0.875,Great service and excellent quality! 👏
1289,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
1290,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
1291,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
1292,joy,0.7083333333333334,0.75,Nothing impressive but works fine.
1293,neutral,-0.075,0.19999999999999998,Average experience overall.
1294,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
1295,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
1296,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
1297,sadness,-0.625,0.6,Poor quality control! Avoid this product!
1298,neutral,-0.075,0.2,Complete waste of time and money! 😤
1299,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
1300,joy,1.0,1.0,Really impressed with the features and performance!
1301,joy,1.0,1.0,Really impressed with the features and performance!
1302,sadness,-0.59375,0.5375000000000001,Not worth the price! Very disappointed!
1303,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
1304,joy,0.4285714285714286,0.5357142857142857,"The product is okay, nothing special."
1305,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
1306,neutral,0.0,0.0,Product meets minimum requirements.
1307,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
1308,joy,0.90625,0.875,Great value for money! Very satisfied!
1309,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
1310,neutral,0.0,0.125,Functionality is basic but sufficient.
1311,joy,0.6875,0.75,I love this product! It's amazing! 😍
1312,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
1313,joy,0.9,0.875,Great service and excellent quality! 👏
1314,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
1315,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
1316,neutral,-0.08333333333333333,0.25,Typical product with standard features.
1317,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
1318,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
1319,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
1320,joy,0.7083333333333334,0.75,Nothing impressive but works fine.
1321,neutral,-0.075,0.2,Complete waste of time and money! 😤
1322,joy,0.7500000000000001,0.9,Exceeded my expectations! Amazing product!
1323,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
1324,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
1325,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
1326,joy,0.5,0.35,Absolutely love it! Worth every penny!
1327,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
1328,joy,0.90625,0.875,Great value for money! Very satisfied!
1329,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
1330,sadness,-0.8125,0.78,Very poor quality! Not recommended at all!
1331,sadness,-0.5625,0.30000000000000004,Broken after one week! Useless product!
1332,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
1333,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
1334,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
1335,joy,0.7083333333333334,0.75,Nothing impressive but works fine.
1336,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
1337,neutral,0.0,0.125,Functionality is basic but sufficient.
1338,sadness,-0.625,0.6,Poor quality control! Avoid this product!
1339,joy,0.5,0.5,"It works as described, nothing more."
1340,joy,0.5,0.9,Fantastic experience with customer support!
1341,neutral,-0.075,0.2,Complete waste of time and money! 😤
1342,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
1343,joy,0.9,0.875,Great service and excellent quality! 👏
1344,neutral,0.0,0.125,Functionality is basic but sufficient.
1345,neutral,0.0,0.125,Functionality is basic but sufficient.
1346,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
1347,joy,0.90625,0.875,Great value for money! Very satisfied!
1348,neutral,-0.075,0.2,Complete waste of time and money! 😤
1349,neutral,-0.075,0.2,Complete waste of time and money! 😤
1350,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
1351,neutral,0.0,0.0,Product meets minimum requirements.
1352,joy,0.5,0.9,Fantastic experience with customer support!
1353,neutral,0.0,0.0,Product meets minimum requirements.
1354,sadness,-0.625,0.6,Poor quality control! Avoid this product!
1355,joy,0.5,0.5,"It works as described, nothing more."
1356,joy,0.90625,0.875,Great value for money! Very satisfied!
1357,joy,0.65625,0.625,This is exactly what I was looking for! Perfect!
1358,joy,0.90625,0.875,Great value for money! Very satisfied!
1359,joy,0.6875,0.75,I love this product! It's amazing! 😍
1360,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
1361,neutral,-0.08333333333333333,0.25,Typical product with standard features.
1362,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
1363,sadness,-1.0,0.9750000000000001,Very disappointed! Does not work as advertised!
1364,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
1365,joy,0.7500000000000001,0.9,Exceeded my expectations! Amazing product!
1366,anger,0.6,0.42000000000000004,Best purchase I've made this year! Highly recommended!
1367,joy,0.6875,0.75,I love this product! It's amazing! 😍
1368,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
1369,joy,0.375,0.7375,Outstanding quality and fast delivery! ⭐⭐⭐⭐⭐
1370,joy,1.0,1.0,Really impressed with the features and performance!
1371,joy,0.9,0.875,Great service and excellent quality! 👏
1372,joy,0.90625,0.875,Great value for money! Very satisfied!
1373,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
1374,joy,0.5,0.35,Absolutely love it! Worth every penny!
1375,sadness,-0.6375,0.6333333333333333,Poor quality and bad customer service!
1376,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
1377,neutral,0.0,0.125,Functionality is basic but sufficient.
1378,neutral,0.0,0.0,Product meets minimum requirements.
1379,neutral,0.0,0.0,Product meets minimum requirements.
1380,joy,0.9,0.875,Great service and excellent quality! 👏
1381,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
1382,neutral,-0.075,0.2,Complete waste of time and money! 😤
1383,joy,0.5,0.9,Fantastic experience with customer support!
1384,neutral,-0.075,0.19999999999999998,Average experience overall.
1385,joy,0.9,0.875,Great service and excellent quality! 👏
1386,sadness,-0.5625,0.30000000000000004,Broken after one week! Useless product!
1387,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
1388,sadness,-0.8749999999999998,0.6666666666666666,Defective product! Bad customer support!
1389,sadness,-0.8125,0.78,Very poor quality! Not recommended at all!
1390,joy,0.6875,0.75,I love this product! It's amazing! 😍
1391,joy,0.90625,0.875,Great value for money! Very satisfied!
1392,neutral,-0.075,0.2,Complete waste of time and money! 😤
1393,joy,0.6875,0.75,I love this product! It's amazing! 😍
1394,neutral,0.16666666666666666,0.6666666666666666,Decent value for the price.
1395,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
1396,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
1397,neutral,-0.075,0.26249999999999996,"Average quality, meets basic expectations."
1398,joy,0.9,0.875,Great service and excellent quality! 👏
1399,sadness,-1.0,1.0,Worst purchase ever! Don't buy this!
1400,sadness,-0.625,0.5,Terrible experience! Waste of money! 😡
1401,neutral,0.16666666666666666,0.5,"Standard product, nothing extraordinary."
